score,content,sentiment
2,Sesudah upgrade koq masih lelet ya harus menunggu 1x24jm Mau pembelian via pln mobile gak bisa dalam proses pemeliharaan Cek kelistrikan via pln mobilepun dalam proses pemeliharaan Sudah 2025 loh tingkatkan pelayanan & layanannya lah masak di awal tahun layanannya susah diakses,Negatif
1,Susah login Daftar gagal terus,Negatif
2,"lemot , cek pemasangan listrik baru loading terus",Negatif
4,Aplikasinya bagus tapi sangat lemot,Netral
5,Koq sinyal lemot ya gangguan nya koq lama lama,Negatif
1,Penilaian saya di waktu ada diskon 50% aplikasi ini tidak bisa login. Setelah bisa login tidak bisa digunakan untuk beli token,Negatif
4,Jngn sering ada gangguan ya,Positif
1,Aplikasi tolol mau login aja susah,Negatif
2,aku udh tlpn call center pln untuk pengaduan tentang Maslah listrik ada tulisan inscek ditoken ya cuman katanya teknisinya bakal datng di hari senin kemrin tpi sampai saaat nih blom datang juga akhirnya nyoba download PLN mobile semoga ada jalannya karena saya ngsi 20rb masa sehari doang langsung abis biasanya 20rb bisa 3 hari,Negatif
5,"Aplikasi yg sangat. Membantu, smoga makin berkembang",Positif
5,Cepat dan mantapnya 🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟,Positif
5,"Terima kasih ,pln mobil rwspon nya cepat",Positif
2,"Aplikasi error mulu bapuk, knp si tiap aplikasi yg di bikin pemerintah gak da yg bener",Negatif
5,Emng lg ada perbaikan ko eror terus dri semalam,Negatif
1,Sementara saya bintang 1 karena lemot,Negatif
1,Sering lagging dan error servernya. Buruk,Negatif
2,"Aplikasi error Mulu,maintenance terus,gimana ini jadinya program pemerintah dengan motor listrik,tp aplikasinya sering eror, maintenance terus",Negatif
3,"Maaf ku kasih bintang 3 , gak tau karena banyak yg download/ pakek aplikasi ini . Saat mendaftar susah banget dan saat sudah masuk mau klik apapun sedang proses dan lama banget. Terma Kasih 🙏🏻",Netral
5,PLN MOBILE MANTAP,Positif
1,aplikasi cacat,Negatif
5,Makin banyak promonya👍,Positif
2,Proses pendaftaran sulit berkali-kali di coba selalu muncul kata-kata gangguan,Negatif
1,"Super lemot dan jaringan bermasalah terus,,daftar id gak bisa²",Negatif
1,Cara daftarnya gimana? Daritadi gabisa masuk padahal udah isi sesuai ketentuan,Negatif
1,Sulit untuk daftar atau masuk,Negatif
1,Mana katanya diskon.. sesumbar doang diskon.. di cek gak ada voucher.. kocak,Negatif
1,kenapa saya mau daftar ko susah yah masuk nya,Negatif
3,"1 jan 2025 , PLN mobil nya lagi dalam perbaikan,,musim liburan malah down..gimana ini,, ga bisa ngecas,, 😭",Negatif
1,Awal tahun 2025 pemeliharaan aplikasi down nggak bisa digunakan,Negatif
1,sedang perbaikan ~,Netral
5,Aplikasi PLN Mobile sangat membantu. Beli token semudah itu. Sukses PLN.,Positif
5,Sangat baik,Positif
5,Aplikasinya sangat memudahkan pelanggan untuk mengakses seluruh informasi listrik,Positif
3,"halo admin kenapa sistem sering terjadi gangguan ya?, ini saya baru download daftar dan ingin bertransaksi membutuhkan waktu yang lumayan lama.",Negatif
1,"aplikasi nya error kocak, ya namanya juga aplikasi pemerintah",Negatif
1,"Daftar susah, login susah. Banyak error. Ga jelas",Negatif
2,Aneh bngt mau log in gagal terus,Negatif
1,Susah masuk afk,Negatif
1,Sejak ada nya diskon perubahan tarif 50% aplikasinya jadi lelet.,Negatif
2,"Gangguan terus aplikasinya, pengennya biar cepet pakek aplikasi taunya malah tambah lama",Netral
5,Mantap,Positif
5,Aplikasi sangat membantu,Positif
2,"Masa awal tahun aplikasinya eror ,saya mau buka aplikasinya malah layarnya cma putih doang",Negatif
5,Informatif,Positif
1,Kebanyakan error,Negatif
1,Katanya diskon 50% mulai 1 jan -28 feb 2025 . hingga 2200 watt. Padahal listrik dirumah 900 watt masa gk dapet..,Negatif
5,"Selalu pakai, saat perlu permohonan pasang baru, perubahan daya bahkan tiap isi token pulsa.. semoga selalu berkembang fitur""nya.",Negatif
5,Nice,Positif
1,"Laporan kabel SR glayut disamping rmh, tiba² statusnya dibatalkan sistem...lapor lg blom tau update gmn, dah logout sendiri...login ulang gak bisa², d update dulu, msh gak bisa juga, jaringan sibuk troosss... perbaiki la kerja yg serius",Negatif
5,Sangan membantu dan mudah sekali,Positif
1,"Aplikasi daftar masuk aja susah, apalagi kehidupan orangnya",Negatif
5,"Pelayanan maximal,mau hari apapun pelayanan tetap di prioritaskan mantap PLN Indonesia jempol ⭐⭐⭐⭐⭐",Positif
1,Susah nya buat daftar,Negatif
5,"Dengan adanya PLN mobile jadi lebih mudah mengakses tentang PLN,terima kasih PLN mobile. Pln keren terdepan dan jaya selalu 🤗🩷..",Positif
5,Sangat2 membantu plgn PLN dalam segala urusan tentang kelistrikan.,Positif
3,"Gabisa di klik menu di aplikasinya, gangguan mulu",Negatif
5,Mantap,Positif
2,"Apk gangguan system,udh beli token pas mau liat di aktivitas malah kosong.gangguan sytem terus dr pagi ampe siang.gmna ini???",Negatif
5,Pelayanan ⭐⭐⭐⭐⭐,Positif
5,bagus sekali aplikasi nya,Positif
5,Terima kasih pln,Positif
5,"Aplikasi paling bagus sih ini dibanding aplikasi punya BUMN yang lain .. aku bikin laporan kWh meter ada tulisan PERIKSA .. di aplikasi baru di proses, ga sampai 2 menit udah ada WA dari petugas PLN terdekat dari rumahku untung menyelesaikan keluhan ..",Positif
1,Good,Positif
5,Proses pelayanan sangat baik,Positif
5,"Cepet Banget, Pro Penanganan nya, Ramah Petugas nya",Positif
5,Thank you PLN sudah menciptakan aplikasi ini. Sangat membantu sekali,Positif
5,aplikasi yang memudahkan pengaduan dalam genggaman,Positif
4,Mantap,Positif
5,Alhamdulillah aplikasi nya sangat membantu dan sangat memudahkan,Positif
5,"Bagus, sangat mudah",Positif
1,"Dalam pemeliharaan mulu, seperti kurang banget penanganannya app PLN hadehhh 😒",Negatif
5,Sangat membantun🤗,Positif
5,Pelayanan baik,Positif
5,ok,Positif
5,"Saya mau bayar listrik, kenapa maitenance aplikasinya lama banget ya?",Netral
2,Ga bisa di buka eror pemeliharaan jaringan terus,Negatif
5,Semua kemudahan sdh diciptakan diaplikasi PlLN Mobile.,Positif
3,Kaa.. Katanya akan ada diskon 50% kok ini buka apk untuk beli token gangguan terus yaa?,Netral
1,"Pengembalian uang nya lama saya setelah gagal pembelian Token, chat CS nya jg sibuk trs dan susah untuk di hubungi. Server nya down nya lama.",Negatif
5,Aplikasi solusi buat kelistrikan yang makin berkembang dengan layanan terbaik,Positif
5,Kami sangat berterima kasih kepada pln mobile,Positif
5,Semoga selalu di tingkatkan pelayanan dan jaringan semakin baik 👌👌,Positif
1,"Aplikasi Lemot,, gangguan sistem mulu,,, registrasi susah banget, ngulang2 terus",Negatif
5,Pln mobile sangat terbaik dan sangat terbaik,Positif
2,Program diskon 50% Januari Februari 2025 untuk pembelian token listrik sepertinya PLN belom siap. Aplikasi pembelian token baik melalui PLN mobile / marketplace sulit di akses. Apakah server down. Masa sekelas BUMN Besar msh punya kendala seperti ini. Hayolah kalo mau kasih promo dibarengin dengan kualitas juga ditingkatkan. #colekericktohir,Negatif
5,"Terbaik terimakasih pln mobile,",Positif
5,Pln mobile makin mudah isi pulsa,Positif
5,Mantap,Positif
3,"Sementara bintang 3 dlu soalnya hari ini aplikasi nya ga bisa di gunain terdapat tulisan "" sedang ada gangguan di jaringan sistem""",Netral
1,Gak bisa coba daftar..selalu saja dalam gangguan jaringan,Negatif
5,Sangat berguna,Positif
5,"aplikasi pln mobile sangat bagus memudahkan saya untuk melaporkan gangguan jika listrik padam, pembelian token,dll",Positif
5,"Petugas Ramah dan Santun, pelayanan Sangat Cukup Baik Murah Hati",Positif
1,Apaan aplikasinya lelet banget,Negatif
3,Udah download udah daftar pas mau masuk lagi gak bisa2,Negatif
1,gangguan terus,Negatif
5,Layanan Live chat mantab n cepat..,Positif
5,Fitur semakin lengkap..,Positif
3,Aplikasi gangguan??,Negatif
1,Aplikasi jelek . Ga guna,Negatif
5,"Aplikasi PLN Mobile sangat praktis, bisa untuk beli token, bayar listrik dan banyak promo menarik, bisa pasang baru dan tambah daya.",Positif
5,Keren bangat dah PLN di awal tahun 2025 ngasih promo tambah daya.,Positif
5,Aplikasi yang sangat membantu dan mempermudah dalam bertransaksi...,Positif
2,"Heran ma, aplikasi pembayaran listrik tiap bulan lancar tp tdk ada riwayat transaksi nya",Negatif
1,Aplikasi sampah !! Setiap hari cuma erorr !,Negatif
1,Pelayanan di kota kupang parah👎,Negatif
1,"Apk Gak Guna Tolol, gangguan terus anjeng",Negatif
1,"Apasih ini apk ,, masa skarang tulisannya jaringan error ada masalah ,, bisakah jasih bintang 0",Negatif
5,"Aplikasi PLN Mobile membuat segala urusan menjadi lebih mudah dalam 1 genggaman, baik pembayaran rekening, penyambungan baru, pengaduan semuanya terlayani dengan cepat.",Positif
5,sangat membantu,Positif
4,Gangguan ..mulu tiap buka aplikasinya,Negatif
5,TERIMA KASIH PLN,Positif
1,Begitu tgl 1 Januari yang katanya ada diskon eh aplikasinya nge blank ga mau kebuka layar putih aja terus. Gak niat ya kasih diskon nya!,Negatif
2,perbaiki,Negatif
1,Kenapa nggak bisa dibuka? Cuma blank putih doang,Negatif
5,"Aplikasi yg sangat membantu untuk atasi masalah listrik, pelayanan yg sangat cepat setelah kita pengaduan.",Positif
5,Dengan ada nya pln mobil ini sangat membantu pelanggan untuk membuat Pengaduan gangguan pln mobile mantap,Positif
1,"Busuk seperti biasa produk dari pemerintah, baru daftar tapi no telepon sudah digunakan. Kocak!",Negatif
1,Aplkasi mlehoyyy..errrorr Nggak berffungsi buat pengajuan pasang baru.tambah daya .pasang sementara.. Pembelian Token. Pembayaran rekening bulanan 🤪😜😵‍💫😁😁 Sedang ada gangguan jaringan dan sistem teruss🤪🤪🤪,Negatif
5,"Lapor Jam 10:00 Jam 11:30 Bagian lapangan langsung dateng, Pelayanan Cepat dan tanggap",Positif
3,Kenapa aplikasi jaringan sering tidak stabil,Negatif
5,PLN Mobile Mantapp,Positif
5,Terima kasih pln,Positif
5,Responsif,Positif
1,"Negara kalau bikin aplikasi boros anggaran tapi zonk terus.. Gak aplikasi PLN Mobile, gak aplikasi lainnya, masa server error terus.. Gimana gak mau rugi, dasar mental maling semuanya.. Kalau mau bikin promo, pastikan aplikasinya di buat dengan benar dong, jangan anggarannya aja di makan sampai perut kayak babi, aplikasinya bapuk !!!",Negatif
3,"Lemot, adakan promo tapi tidak ada persiapan untuk handling session",Negatif
1,"Aplikasi gangguan mulu gini kok yang kasih bintang lima banyak.. Ketauan pemerintah pake buzzer bintang ..di telegram banyak,, takut di review tretan muslim wkwk",Negatif
1,Busuk aplikasinya pas butuh token malah ganguan Aplikasi koq gangguan mulu,Negatif
3,MulI tadi malam kok kok harus login lagi,Negatif
5,"aplikasinya sangat membantu sekali ,banyak fitur yg ada , PLN mobile sangan membantu dan juga menghemat waktu bisa tau info info mengenail PLN👍👍",Positif
5,"Aplikasiny fleksibel dengan fitur2 yg mudah d mengerti. No ribet, sambil rebahan bisa beli token / bayar tagihan. Recommend bgt. Semoga lebih & lebih baik lg untuk ke depan nya. Keren bgt PLN Mobile",Positif
5,Makasih,Positif
5,PLN terbaik,Positif
1,jelek,Negatif
1,Masalah jaringan terus,Negatif
5,PLN Hebat,Positif
1,"Apk bobrok sering banget errornya, batre kendaraan sisa dikit mau ngecas malah error pln mobilenya..",Negatif
5,Terimakadih respind cepat dan ramah,Positif
5,Dengan PLN mobile jadi semakin mudah.........,Positif
5,PLN MANTAPP,Positif
1,"Aplikasi yang sangat buruk. Dikit dikit gangguan/error' sistem, benar benar parah",Negatif
1,"APLIKASI KAGAK JELAS, ERROR MULU, JANGAN PERCAYA BINTANG TINGGI DI PLAYSTORE APP PEMERINTAH, KEBANYAKAN BUZZER NGASIH RATE BINTANG 5",Negatif
5,sangat membantu untuk laporan gangguan,Positif
5,Terima kasih pln mobile sangat membantu saya.yes pokok nya,Positif
5,Mantap sangat membantu dalam laporsn kelistrikan,Positif
1,Ini kenapa error seh gak bs buat beli token,Negatif
1,Awal tahun 2025 ngadain promo 50% tapi sistemnya error.,Negatif
1,Lemot dan sering gagal loading,Negatif
5,Siapp,Positif
1,Sering ada gangguan sistem tolong di perbaiki lg,Negatif
5,Pln mobile emang the best👍,Positif
5,PLN mobile sangat membantu kami dalm pengaduan,Positif
5,Sangat membantu untuk keluhan terkait PLn dan respon baik,Positif
5,"Aplikasi PLN Mobile sangat membantu, lebih praktis,, dan mudah,, maju terus PLN Mobile😍",Positif
5,Bagus tapi sering banget sistem gangguan nya,Netral
5,Pln mobail top,Positif
1,Sangat buruk,Negatif
5,Pln Mobile selalu memberi kemudahan . Pln Mobile selalu memberi yg terbaik. Pln Mobile selalu dihati. Semua makin mudah karna PLN Mobile. Pln mobile top deh. Mantap pln mobile.,Positif
2,Tiap kali buka aplikasi kok selalu masuk in id pelanggan,Negatif
5,Layanan mudah,Positif
5,Terima kasih pln mobile karena sudah mendapat diskon 50 %,Positif
3,"Min, sampai kapankah pemeliharaan sistem di apps ini,kita rakyat juga butuh diskon 50% seperti yang pemerintah janjikan",Negatif
1,Aplikasi error muluuuuu,Negatif
5,"Semakin mudah,cepat dan melek akan teknologi 👏",Positif
5,Pelayanan nya bagus dan sangat membantu,Positif
5,"Proses verif upgrade akun melebihi batas waktu yang tertera, sampe sekarang masih belom ada update, kalau udah selesai proses nya baru edit bintang nya",Negatif
5,"Semakin mudah dgn pake aplikasi PLN Mobile,, jadi ga perlu buang2 pulsa untuk lapor gangguan",Positif
5,Awal tahun 2025 banyak promonya..... dari diskon tambah daya 50% sampe pembelian token jg diskon 50% terima kasih PLN programnya sangat... sangat.. membatu,Positif
2,Percuma di saat ada promo tapi aplikasi error. Kalau ga niat dan ga siap jangan adakan promo tambah daya.,Negatif
5,Promonya banyak,Positif
5,Memakai aplikasi pln mobile memang keren dan bagus trus membantu banget dalam pembelian token listrik,Positif
5,Asiik ada promo tambah daya lagi nih dari PLN di awal tahun 2025👍👍,Positif
5,Terima kasih pln gercep,Positif
1,Lemot parah gak guna,Negatif
2,Really! The one and only bumn yg gada saingan bikin apps sering bug?,Negatif
1,Aplikasi ga guna bnyk gangguan,Negatif
1,Aplikasi ngak jelas..,Negatif
5,PLN mobile sangat penting dan membantu,Positif
5,"Pln mantuapsss ada info diskon 50%, semoga bisa berkelanjutan terus....thx",Positif
5,Aplikasi sangat membantu,Positif
3,Knpa gk bisa di buka ya apk nya,Negatif
5,Ok,Positif
5,Terima kasih PLN sdh ad aplikasi PLN mobile. sangat membantu pelayanan pelanggan,Positif
5,Bagus👍,Positif
5,PLN mobile the best,Positif
5,PLN MOBILE SEMAKIN MEMPERMUDAH!! MANTAP,Positif
5,PLN mobile sudah membantu kami Terima kasih,Positif
5,sangat membantu kami terima kasih pln mobile,Positif
2,"Hari ini 1 Jan 2025, aplikasi tidak bisa dibuka",Negatif
1,Sangat Buruk,Negatif
5,Aplikasi sangat membantu,Positif
5,"Awal tahun 2025, ada promo tambah daya, apalagi prosesnya bisa langsung dari aplikasi PLN Mobile, keren siiih PLN 🥳",Positif
5,Tetap semangat d tahun baru 2025💪💪💪💪,Positif
5,PLN mobile sngat terbaik dan membantu,Positif
5,Transaksi kelistrikan makin nyaman dengan PLN mobile,Positif
3,Tidak bisa terbuka aplikasinya,Negatif
1,"APLIKASI CAP JANGKRIK. Sdh update ktka dibuka data pelanggan hilang. Log in pake no hp tdk bisa, suruh verifikasi email. Email dimasukkn loading mulu. Yg bikin emang ijazahnya palsu, makanya apk eror mulu.",Negatif
5,ok,Positif
5,Respon ship,Positif
1,ANJENG LOGIN NYA PAYAH KALI JARINGAN SIBUK TERUS TAIKK,Negatif
1,"Aplikasi busuk, mau tambah id pelanggan pun gak bisa, memang pemerintah busuk, sangat sepele hal hal kecil",Negatif
1,Gangguan astaga sekelas aplikasi PLN kek kentang,Negatif
5,Pln mobile sudah membantu kami dalam melakukan pengaduan,Positif
1,"G bisa dipakai,, ada keterangan ""sedang ada gangguan, jaringan terputus"" terus...",Negatif
5,Pln mobile sangat membantu kami terima kasi,Positif
1,Konyol...katanya kasih diskon listrik 50%....mau beli token prabayar lewat Aplikasi bukanya lama kayak zaman Dinosaurus jutaan tahun...padahal WIFI ataupun data Kouta lancar....tolong beresin dulu servernya,Negatif
1,Apk PLN Mobile ini sering keluar akun nya dan sering gagal masuk dan lemot membuka apknya jadi tolong update lagi untuk kebaikan akun sering permasalah,Negatif
1,"APK nggk jelas, Upgrade beberapa puluh kali photo EKTP, SELFI hasilnya selalu GAGAL UPGRADE... GANGGUAN JARINGAN..., APK lainnya lancar jaya, hnya PLN seperti berat baca datanya, perusahaan BUMN setingkat PLN bikin APK WEBSITEnya Abal abal",Negatif
1,apk kntl lelet banget,Negatif
5,Cakep niih aplikasinya perlu di download,Positif
5,Mantap,Positif
1,Selalu mengalami gangguan jaringan dan sistem eror,Negatif
5,Good,Positif
5,Gercep terima kasih pa pln,Positif
1,"Aplikasi pln mobile tidak rekomen. Traksaksi saya gagal, saldo terpotong tapi uang tidak kembali. Di komplain tidak ada tanggapan sampai rating ini saya buat. Lebih baik pakai markeplace seperti shopee, tokopedia dan lazada lebih aman dan cepat dlm pembelian token listrik.",Negatif
5,Gunakan pengaduan melalui PLN mobile,Positif
1,"Payah...servernya down, aplikasi tdk biasa diakses!",Negatif
5,Oke,Positif
1,"Apk lelet,pas mau cek bayar listrik masalah dgn jaringan terus padahal saya bukak yutub aja lancar",Negatif
2,Gangguan terus saat masuk aplikasi,Negatif
5,Thank youuuuu banget loh diskon 50% nya sangat membantu untuk anak kost 🫵😍🥰,Positif
5,Semoga selalu terbaik... 👍💯,Positif
5,👍,Positif
1,Tolong app nya di perbaiki lemot nya parah utk transaksi sudah di bayarkan system gangguan terus,Negatif
1,Gangguan terus,Negatif
2,aplikasi bobrok di pake gangguan terus,Negatif
5,"Aku beli token udah di bayar lewat VA BCA tapi status pemesanan gagal, tidak ada email masuk Saldo sudah masuk, gimana nihh",Negatif
5,PLN Mobile mempermudah transaksi pelanggan PLN,Positif
1,"Aplikasi lemoooottttt, crash mulu",Negatif
5,"I love PLN, tmpt ku bernaung mencari cuan 😇🥰 sukses selalu ya PLN, selalu berikan inovasi terbaru dan layanan prima terbaik utk semua pelanggan, PLN mobile semakin terdepan 😍😍😘",Positif
1,"Laporan pengaduan tidak ada respon..parah Parah aplikasi tidak berfungsi,, Semakin parah aja",Negatif
1,Tiap kali mau isi ini aplikasi error mulu,Negatif
5,Aplikasi yang sangat membantu dan memudahkan bagi pelanggan PLN. Semoga PLN Mobile makin canggih.,Positif
1,aplikasi lola banyak gangguan,Negatif
1,"Banyak ganguan, harusnya aplikasi bumn lancar.",Negatif
5,Keren aplikasinya 👍,Positif
5,berguna,Positif
5,Good apps,Positif
1,Hahhaa gangguan mulu ngehe,Negatif
